c_t,o_t,o,h,l,c,v
2022-12-13 02:15:00,2022-12-13 02:10:00,17158.2,17158.99,17129.41,17141.99,833.3789
2022-12-13 02:20:00,2022-12-13 02:15:00,17141.99,17152.0,17137.78,17151.24,452.10815
2022-12-13 02:25:00,2022-12-13 02:20:00,17151.24,17151.51,17129.1,17134.5,784.51734
2022-12-13 02:30:00,2022-12-13 02:25:00,17134.98,17144.42,17130.01,17136.58,561.80085
2022-12-13 02:35:00,2022-12-13 02:30:00,17137.02,17140.3,17127.77,17133.6,578.26954
2022-12-13 02:40:00,2022-12-13 02:35:00,17133.6,17147.0,17119.02,17146.53,944.05246
2022-12-13 02:45:00,2022-12-13 02:40:00,17146.02,17148.56,17131.92,17137.77,460.49957
2022-12-13 02:50:00,2022-12-13 02:45:00,17138.27,17142.69,17135.5,17140.08,405.49147
2022-12-13 02:55:00,2022-12-13 02:50:00,17140.08,17152.69,17139.46,17150.02,486.46705
2022-12-13 03:00:00,2022-12-13 02:55:00,17150.02,17155.0,17145.83,17151.39,524.6478
2022-12-13 03:05:00,2022-12-13 03:00:00,17151.74,17153.17,17137.84,17143.39,634.22172
2022-12-13 03:10:00,2022-12-13 03:05:00,17144.19,17151.3,17135.64,17141.1,724.25729
2022-12-13 03:15:00,2022-12-13 03:10:00,17141.25,17149.03,17135.0,17147.46,574.40955
2022-12-13 03:20:00,2022-12-13 03:15:00,17147.03,17159.23,17143.89,17156.92,603.9899
2022-12-13 03:25:00,2022-12-13 03:20:00,17157.79,17162.13,17147.95,17151.71,609.19557
2022-12-13 03:30:00,2022-12-13 03:25:00,17152.24,17155.49,17145.25,17153.26,484.57524
2022-12-13 03:35:00,2022-12-13 03:30:00,17153.26,17161.34,17144.72,17159.62,519.8253
2022-12-13 03:40:00,2022-12-13 03:35:00,17159.63,17163.12,17145.24,17152.38,619.6445
2022-12-13 03:45:00,2022-12-13 03:40:00,17152.38,17159.94,17144.04,17156.57,573.72615
2022-12-13 03:50:00,2022-12-13 03:45:00,17156.57,17165.93,17155.91,17161.17,412.77514
2022-12-13 03:55:00,2022-12-13 03:50:00,17160.66,17167.85,17145.11,17146.79,856.06138
2022-12-13 04:00:00,2022-12-13 03:55:00,17146.79,17154.12,17144.11,17152.37,385.43452
2022-12-13 04:05:00,2022-12-13 04:00:00,17152.37,17158.43,17135.34,17139.92,1006.76405
2022-12-13 04:10:00,2022-12-13 04:05:00,17139.92,17158.96,17138.73,17156.8,625.99221
2022-12-13 04:15:00,2022-12-13 04:10:00,17157.43,17175.8,17156.25,17167.04,891.10571
2022-12-13 04:20:00,2022-12-13 04:15:00,17167.04,17172.73,17160.7,17163.85,709.39116
2022-12-13 04:25:00,2022-12-13 04:20:00,17164.41,17171.2,17158.67,17167.9,468.20618
2022-12-13 04:30:00,2022-12-13 04:25:00,17167.5,17177.6,17166.42,17175.88,447.88677
2022-12-13 04:35:00,2022-12-13 04:30:00,17175.12,17184.01,17168.63,17182.19,786.99053
2022-12-13 04:40:00,2022-12-13 04:35:00,17182.37,17189.42,17172.17,17177.12,724.51591
2022-12-13 04:45:00,2022-12-13 04:40:00,17176.37,17181.59,17172.88,17178.55,502.56511
2022-12-13 04:50:00,2022-12-13 04:45:00,17178.19,17185.66,17169.86,17172.48,883.9319
2022-12-13 04:55:00,2022-12-13 04:50:00,17172.48,17173.29,17160.72,17164.91,499.2025
2022-12-13 05:00:00,2022-12-13 04:55:00,17165.34,17171.82,17161.12,17168.95,376.84729
2022-12-13 05:05:00,2022-12-13 05:00:00,17169.31,17171.0,17164.36,17166.16,274.72962
2022-12-13 05:10:00,2022-12-13 05:05:00,17166.16,17169.23,17161.44,17167.12,342.98674
2022-12-13 05:15:00,2022-12-13 05:10:00,17167.61,17171.92,17166.16,17171.18,381.6854
2022-12-13 05:20:00,2022-12-13 05:15:00,17171.18,17174.33,17165.74,17166.64,520.58295
2022-12-13 05:25:00,2022-12-13 05:20:00,17166.18,17180.0,17163.97,17179.51,489.06015
2022-12-13 05:30:00,2022-12-13 05:25:00,17179.16,17180.33,17173.29,17174.54,429.2823
2022-12-13 05:35:00,2022-12-13 05:30:00,17174.99,17176.37,17163.2,17165.61,562.88418
2022-12-13 05:40:00,2022-12-13 05:35:00,17166.14,17168.52,17163.19,17165.7,414.01631
2022-12-13 05:45:00,2022-12-13 05:40:00,17165.32,17172.42,17161.32,17171.17,553.81341
2022-12-13 05:50:00,2022-12-13 05:45:00,17170.61,17185.15,17167.0,17184.41,803.98635
2022-12-13 05:55:00,2022-12-13 05:50:00,17183.92,17196.5,17181.41,17189.27,913.69188
2022-12-13 06:00:00,2022-12-13 05:55:00,17189.27,17190.69,17173.59,17186.44,805.85697
2022-12-13 06:05:00,2022-12-13 06:00:00,17185.59,17190.72,17175.84,17182.64,843.42115
2022-12-13 06:10:00,2022-12-13 06:05:00,17182.65,17183.3,17173.71,17177.72,440.41256
2022-12-13 06:15:00,2022-12-13 06:10:00,17177.72,17180.72,17175.01,17179.83,412.04687
2022-12-13 06:20:00,2022-12-13 06:15:00,17180.42,17183.74,17176.93,17182.87,474.58524
2022-12-13 06:25:00,2022-12-13 06:20:00,17183.3,17190.0,17180.69,17188.23,419.01135
2022-12-13 06:30:00,2022-12-13 06:25:00,17188.24,17194.67,17186.69,17192.49,651.97086
2022-12-13 06:35:00,2022-12-13 06:30:00,17193.08,17202.78,17190.73,17201.19,790.92667
2022-12-13 06:40:00,2022-12-13 06:35:00,17201.39,17208.47,17196.93,17203.36,927.53917
2022-12-13 06:45:00,2022-12-13 06:40:00,17203.36,17204.69,17145.28,17155.92,2110.00653
2022-12-13 06:50:00,2022-12-13 06:45:00,17155.92,17167.69,17143.2,17157.45,1487.47197
2022-12-13 06:55:00,2022-12-13 06:50:00,17158.21,17166.79,17141.0,17147.38,1266.28935
2022-12-13 07:00:00,2022-12-13 06:55:00,17147.38,17162.82,17142.2,17151.56,1092.72574
2022-12-13 07:05:00,2022-12-13 07:00:00,17151.56,17155.15,17113.65,17124.92,2361.57388
2022-12-13 07:10:00,2022-12-13 07:05:00,17124.99,17145.97,17123.37,17141.28,1074.35306
2022-12-13 07:15:00,2022-12-13 07:10:00,17141.28,17146.4,17117.85,17120.74,1277.42815
2022-12-13 07:20:00,2022-12-13 07:15:00,17120.74,17129.86,17083.08,17103.64,2778.50245
2022-12-13 07:25:00,2022-12-13 07:20:00,17103.34,17115.81,17080.14,17114.65,1492.4376
2022-12-13 07:30:00,2022-12-13 07:25:00,17114.65,17140.33,17099.34,17138.21,1031.40344
2022-12-13 07:35:00,2022-12-13 07:30:00,17138.15,17148.39,17135.95,17138.97,1286.48223
2022-12-13 07:40:00,2022-12-13 07:35:00,17138.97,17142.35,17127.98,17138.98,727.5021
2022-12-13 07:45:00,2022-12-13 07:40:00,17138.98,17169.41,17135.66,17160.04,1449.01038
2022-12-13 07:50:00,2022-12-13 07:45:00,17160.75,17179.41,17154.47,17169.99,1344.72966
2022-12-13 07:55:00,2022-12-13 07:50:00,17169.99,17171.18,17158.92,17163.55,832.05683
2022-12-13 08:00:00,2022-12-13 07:55:00,17162.97,17165.76,17150.95,17165.17,664.22073
2022-12-13 08:05:00,2022-12-13 08:00:00,17164.82,17177.85,17160.1,17168.42,942.47141
2022-12-13 08:10:00,2022-12-13 08:05:00,17167.81,17168.78,17155.0,17160.88,951.17603
2022-12-13 08:15:00,2022-12-13 08:10:00,17160.88,17164.02,17157.76,17158.74,497.81445
2022-12-13 08:20:00,2022-12-13 08:15:00,17158.74,17162.98,17156.02,17161.29,350.29556
2022-12-13 08:25:00,2022-12-13 08:20:00,17161.78,17172.8,17159.03,17170.87,711.71389
2022-12-13 08:30:00,2022-12-13 08:25:00,17170.87,17185.89,17165.0,17179.93,857.96619
2022-12-13 08:35:00,2022-12-13 08:30:00,17179.93,17187.18,17173.12,17182.25,1222.60436
2022-12-13 08:40:00,2022-12-13 08:35:00,17182.25,17185.08,17175.21,17177.51,775.34636
2022-12-13 08:45:00,2022-12-13 08:40:00,17177.3,17182.05,17175.39,17180.12,568.30738
2022-12-13 08:50:00,2022-12-13 08:45:00,17180.7,17181.81,17166.03,17167.95,684.69039
2022-12-13 08:55:00,2022-12-13 08:50:00,17167.95,17176.29,17166.0,17167.25,647.37466
2022-12-13 09:00:00,2022-12-13 08:55:00,17167.24,17170.28,17156.25,17160.16,829.49477
2022-12-13 09:05:00,2022-12-13 09:00:00,17160.14,17171.11,17155.5,17163.37,624.74146
2022-12-13 09:10:00,2022-12-13 09:05:00,17163.37,17171.53,17162.33,17171.17,494.84412
2022-12-13 09:15:00,2022-12-13 09:10:00,17171.17,17182.0,17168.66,17178.28,675.96868
2022-12-13 09:20:00,2022-12-13 09:15:00,17178.28,17196.0,17177.52,17194.24,935.59795
2022-12-13 09:25:00,2022-12-13 09:20:00,17194.56,17219.79,17191.23,17191.99,1322.91787
2022-12-13 09:30:00,2022-12-13 09:25:00,17191.99,17195.78,17185.54,17193.7,803.70091
2022-12-13 09:35:00,2022-12-13 09:30:00,17193.7,17200.69,17190.82,17198.08,584.23101
2022-12-13 09:40:00,2022-12-13 09:35:00,17197.35,17206.7,17196.46,17205.58,772.12381
2022-12-13 09:45:00,2022-12-13 09:40:00,17205.99,17205.99,17185.34,17188.09,685.82427
2022-12-13 09:50:00,2022-12-13 09:45:00,17188.09,17197.84,17187.36,17193.51,671.32315
2022-12-13 09:55:00,2022-12-13 09:50:00,17193.51,17206.66,17191.12,17204.66,772.96815
2022-12-13 10:00:00,2022-12-13 09:55:00,17204.66,17500.0,17199.99,17427.82,5990.59765
2022-12-13 10:05:00,2022-12-13 10:00:00,17427.82,17477.06,17357.74,17393.45,4632.00737
2022-12-13 10:10:00,2022-12-13 10:05:00,17394.35,17457.0,17388.03,17412.28,2869.56683
2022-12-13 10:15:00,2022-12-13 10:10:00,17411.47,17418.6,17384.03,17414.14,2116.7001
2022-12-13 10:20:00,2022-12-13 10:15:00,17414.14,17446.76,17392.39,17399.14,1722.57978
2022-12-13 10:25:00,2022-12-13 10:20:00,17399.14,17415.29,17397.2,17410.35,929.13988
2022-12-13 10:30:00,2022-12-13 10:25:00,17409.93,17431.24,17409.26,17430.02,1227.75437
2022-12-13 10:35:00,2022-12-13 10:30:00,17430.85,17436.87,17411.28,17424.89,1046.47278
2022-12-13 10:40:00,2022-12-13 10:35:00,17424.89,17433.35,17404.93,17409.82,970.2334
2022-12-13 10:45:00,2022-12-13 10:40:00,17409.18,17430.68,17406.63,17417.21,933.8333
2022-12-13 10:50:00,2022-12-13 10:45:00,17417.21,17434.09,17390.55,17390.59,1235.04736
2022-12-13 10:55:00,2022-12-13 10:50:00,17390.58,17410.92,17381.75,17406.64,1447.83317
2022-12-13 11:00:00,2022-12-13 10:55:00,17406.64,17421.58,17391.3,17392.26,1222.36986
2022-12-13 11:05:00,2022-12-13 11:00:00,17392.63,17408.77,17390.02,17397.0,1046.44331
2022-12-13 11:10:00,2022-12-13 11:05:00,17397.0,17404.99,17387.02,17390.31,1041.29309
2022-12-13 11:15:00,2022-12-13 11:10:00,17391.21,17419.0,17388.48,17418.2,1170.99819
2022-12-13 11:20:00,2022-12-13 11:15:00,17418.2,17441.63,17404.66,17429.36,1412.43543
2022-12-13 11:25:00,2022-12-13 11:20:00,17429.36,17452.33,17423.86,17433.46,1433.95635
2022-12-13 11:30:00,2022-12-13 11:25:00,17433.46,17438.39,17420.0,17422.19,854.80699
2022-12-13 11:35:00,2022-12-13 11:30:00,17422.8,17431.61,17408.23,17417.1,878.12169
2022-12-13 11:40:00,2022-12-13 11:35:00,17417.23,17433.2,17414.82,17431.01,783.28792
2022-12-13 11:45:00,2022-12-13 11:40:00,17431.85,17482.59,17430.31,17454.75,1679.36457
2022-12-13 11:50:00,2022-12-13 11:45:00,17454.75,17469.2,17441.92,17450.07,944.79901
2022-12-13 11:55:00,2022-12-13 11:50:00,17450.68,17452.0,17435.7,17437.65,716.12658
2022-12-13 12:00:00,2022-12-13 11:55:00,17438.35,17447.63,17429.01,17444.63,605.18156
2022-12-13 12:05:00,2022-12-13 12:00:00,17444.32,17466.45,17443.65,17456.59,915.835
2022-12-13 12:10:00,2022-12-13 12:05:00,17457.4,17458.77,17445.06,17446.99,470.33174
2022-12-13 12:15:00,2022-12-13 12:10:00,17446.52,17459.0,17435.61,17440.0,788.24638
2022-12-13 12:20:00,2022-12-13 12:15:00,17439.79,17451.24,17438.43,17445.75,491.86218
2022-12-13 12:25:00,2022-12-13 12:20:00,17446.39,17500.0,17424.02,17424.1,2391.03452
2022-12-13 12:30:00,2022-12-13 12:25:00,17424.1,17453.2,17418.0,17420.57,1308.13732
2022-12-13 12:35:00,2022-12-13 12:30:00,17419.35,17431.51,17419.18,17427.04,804.43569
2022-12-13 12:40:00,2022-12-13 12:35:00,17427.04,17448.61,17425.88,17443.0,896.09357
2022-12-13 12:45:00,2022-12-13 12:40:00,17442.98,17465.94,17440.0,17453.26,985.05052
2022-12-13 12:50:00,2022-12-13 12:45:00,17454.58,17477.99,17445.08,17460.38,1022.62891
2022-12-13 12:55:00,2022-12-13 12:50:00,17460.01,17462.89,17440.01,17442.18,780.46836
2022-12-13 13:00:00,2022-12-13 12:55:00,17442.17,17442.63,17404.11,17426.84,1681.59174
2022-12-13 13:05:00,2022-12-13 13:00:00,17427.02,17427.7,17395.0,17404.97,1494.95224
2022-12-13 13:10:00,2022-12-13 13:05:00,17404.97,17434.49,17404.3,17430.18,1162.52233
2022-12-13 13:15:00,2022-12-13 13:10:00,17430.84,17457.73,17428.98,17444.32,883.32488
2022-12-13 13:20:00,2022-12-13 13:15:00,17444.9,17588.0,17442.0,17565.03,1991.27498
2022-12-13 13:25:00,2022-12-13 13:20:00,17577.41,17698.99,17506.53,17543.92,5289.4003
2022-12-13 13:30:00,2022-12-13 13:25:00,17543.9,17629.0,17508.0,17621.01,3949.94158
2022-12-13 13:35:00,2022-12-13 13:30:00,17629.0,18000.0,17534.03,17920.46,11236.00205
2022-12-13 13:40:00,2022-12-13 13:35:00,17920.46,17949.0,17823.2,17895.55,4684.44223
2022-12-13 13:45:00,2022-12-13 13:40:00,17897.18,17933.0,17855.46,17879.47,3563.94705
2022-12-13 13:50:00,2022-12-13 13:45:00,17880.57,17916.58,17875.93,17908.71,2250.66616
2022-12-13 13:55:00,2022-12-13 13:50:00,17909.92,17915.0,17853.04,17863.43,2115.97776
2022-12-13 14:00:00,2022-12-13 13:55:00,17863.43,17910.0,17859.03,17897.86,2102.2311
2022-12-13 14:05:00,2022-12-13 14:00:00,17899.26,17947.32,17890.0,17913.15,2484.26492
2022-12-13 14:10:00,2022-12-13 14:05:00,17913.15,17918.55,17868.31,17895.82,1714.89668
2022-12-13 14:15:00,2022-12-13 14:10:00,17895.82,17942.69,17895.03,17934.99,1590.84918
2022-12-13 14:20:00,2022-12-13 14:15:00,17936.35,17942.67,17902.1,17921.61,1393.70039
2022-12-13 14:25:00,2022-12-13 14:20:00,17921.61,17951.83,17919.94,17924.65,1593.01347
2022-12-13 14:30:00,2022-12-13 14:25:00,17924.65,17932.2,17881.25,17905.11,1641.63386
2022-12-13 14:35:00,2022-12-13 14:30:00,17905.11,17925.88,17857.47,17864.04,2213.37842
2022-12-13 14:40:00,2022-12-13 14:35:00,17864.04,17878.14,17832.16,17854.1,2174.60701
2022-12-13 14:45:00,2022-12-13 14:40:00,17853.3,17879.94,17852.81,17867.23,1399.33347
2022-12-13 14:50:00,2022-12-13 14:45:00,17867.95,17891.53,17863.0,17870.19,1139.48477
2022-12-13 14:55:00,2022-12-13 14:50:00,17869.27,17873.39,17854.92,17864.2,1020.89664
2022-12-13 15:00:00,2022-12-13 14:55:00,17864.2,17882.9,17863.36,17871.78,1366.26887
2022-12-13 15:05:00,2022-12-13 15:00:00,17871.78,17887.41,17862.86,17874.65,1301.62635
2022-12-13 15:10:00,2022-12-13 15:05:00,17874.65,17876.84,17833.02,17859.1,1317.90701
2022-12-13 15:15:00,2022-12-13 15:10:00,17859.72,17862.05,17840.03,17847.54,1069.43549
2022-12-13 15:20:00,2022-12-13 15:15:00,17846.92,17849.38,17776.14,17795.16,1921.17406
2022-12-13 15:25:00,2022-12-13 15:20:00,17795.9,17812.35,17744.03,17755.14,2175.33487
2022-12-13 15:30:00,2022-12-13 15:25:00,17755.14,17797.87,17735.73,17762.98,1937.24141
2022-12-13 15:35:00,2022-12-13 15:30:00,17762.98,17788.8,17742.39,17765.37,1552.69377
2022-12-13 15:40:00,2022-12-13 15:35:00,17765.37,17795.94,17740.29,17742.79,1573.6925
2022-12-13 15:45:00,2022-12-13 15:40:00,17742.79,17776.22,17731.0,17773.85,1475.19942
2022-12-13 15:50:00,2022-12-13 15:45:00,17773.85,17788.26,17755.16,17763.48,927.0648
2022-12-13 15:55:00,2022-12-13 15:50:00,17762.21,17782.0,17749.26,17757.74,1065.85662
2022-12-13 16:00:00,2022-12-13 15:55:00,17758.39,17763.0,17745.12,17752.94,1009.26448
2022-12-13 16:05:00,2022-12-13 16:00:00,17753.54,17800.18,17752.78,17781.93,1543.9964
2022-12-13 16:10:00,2022-12-13 16:05:00,17781.93,17791.75,17771.17,17783.66,879.67241
2022-12-13 16:15:00,2022-12-13 16:10:00,17783.66,17816.68,17780.45,17810.12,1189.21809
2022-12-13 16:20:00,2022-12-13 16:15:00,17810.12,17819.84,17791.15,17797.42,992.31095
2022-12-13 16:25:00,2022-12-13 16:20:00,17797.42,17803.51,17770.23,17776.26,827.53805
2022-12-13 16:30:00,2022-12-13 16:25:00,17776.26,17796.8,17773.74,17796.48,761.46634
2022-12-13 16:35:00,2022-12-13 16:30:00,17796.48,17828.81,17794.77,17818.84,1093.66302
2022-12-13 16:40:00,2022-12-13 16:35:00,17818.84,17840.0,17799.32,17816.46,1043.0728
2022-12-13 16:45:00,2022-12-13 16:40:00,17815.7,17821.25,17794.53,17812.79,648.4418
2022-12-13 16:50:00,2022-12-13 16:45:00,17812.79,17814.35,17775.0,17786.02,957.81111
2022-12-13 16:55:00,2022-12-13 16:50:00,17786.02,17791.93,17756.07,17761.49,1020.4229
2022-12-13 17:00:00,2022-12-13 16:55:00,17762.06,17763.36,17722.09,17757.07,1759.61646
2022-12-13 17:05:00,2022-12-13 17:00:00,17758.27,17780.48,17751.08,17779.97,986.37444
2022-12-13 17:10:00,2022-12-13 17:05:00,17779.47,17792.55,17773.36,17774.89,768.6698
2022-12-13 17:15:00,2022-12-13 17:10:00,17774.89,17775.45,17741.25,17748.54,938.65305
2022-12-13 17:20:00,2022-12-13 17:15:00,17748.54,17751.63,17690.85,17709.91,1523.2116
2022-12-13 17:25:00,2022-12-13 17:20:00,17709.25,17751.47,17708.55,17711.74,1198.71943
2022-12-13 17:30:00,2022-12-13 17:25:00,17711.74,17742.78,17710.25,17731.8,1032.58271
2022-12-13 17:35:00,2022-12-13 17:30:00,17730.75,17743.58,17711.0,17719.11,1250.23924
2022-12-13 17:40:00,2022-12-13 17:35:00,17719.11,17738.0,17712.07,17720.71,936.74533
2022-12-13 17:45:00,2022-12-13 17:40:00,17720.71,17724.0,17682.55,17706.29,1573.40269
2022-12-13 17:50:00,2022-12-13 17:45:00,17706.29,17720.0,17659.95,17671.06,1329.99982
2022-12-13 17:55:00,2022-12-13 17:50:00,17671.93,17696.55,17622.96,17631.09,1867.47746
2022-12-13 18:00:00,2022-12-13 17:55:00,17631.18,17658.11,17618.38,17643.73,2068.32055
2022-12-13 18:05:00,2022-12-13 18:00:00,17644.6,17669.0,17631.17,17663.27,1634.88418
2022-12-13 18:10:00,2022-12-13 18:05:00,17663.27,17675.04,17650.26,17665.33,1161.58276
2022-12-13 18:15:00,2022-12-13 18:10:00,17665.33,17678.45,17660.99,17675.9,654.08824
2022-12-13 18:20:00,2022-12-13 18:15:00,17675.14,17713.27,17659.0,17692.91,1270.05325
2022-12-13 18:25:00,2022-12-13 18:20:00,17692.91,17704.49,17677.54,17700.56,737.42398
2022-12-13 18:30:00,2022-12-13 18:25:00,17700.56,17709.53,17685.06,17701.08,561.45243
2022-12-13 18:35:00,2022-12-13 18:30:00,17701.08,17721.93,17700.79,17715.66,725.9473
2022-12-13 18:40:00,2022-12-13 18:35:00,17715.66,17730.24,17710.02,17712.64,422.28358
2022-12-13 18:45:00,2022-12-13 18:40:00,17712.03,17732.0,17711.87,17726.06,348.6643
2022-12-13 18:50:00,2022-12-13 18:45:00,17727.07,17728.18,17690.12,17703.49,951.85865
2022-12-13 18:55:00,2022-12-13 18:50:00,17704.15,17708.1,17685.0,17686.16,594.20876
2022-12-13 19:00:00,2022-12-13 18:55:00,17686.16,17718.17,17685.47,17713.69,439.47273
2022-12-13 19:05:00,2022-12-13 19:00:00,17713.69,17748.92,17710.0,17736.98,666.38946
2022-12-13 19:10:00,2022-12-13 19:05:00,17736.76,17741.17,17715.0,17721.8,471.77929
2022-12-13 19:15:00,2022-12-13 19:10:00,17722.41,17728.14,17714.02,17723.87,450.92769
2022-12-13 19:20:00,2022-12-13 19:15:00,17724.54,17726.05,17695.3,17706.08,551.36266
2022-12-13 19:25:00,2022-12-13 19:20:00,17705.02,17718.77,17701.78,17718.22,376.50268
2022-12-13 19:30:00,2022-12-13 19:25:00,17718.73,17728.04,17708.59,17716.1,523.55517
2022-12-13 19:35:00,2022-12-13 19:30:00,17716.1,17717.55,17703.27,17715.2,448.75066
2022-12-13 19:40:00,2022-12-13 19:35:00,17715.19,17738.59,17713.6,17735.17,449.0678
2022-12-13 19:45:00,2022-12-13 19:40:00,17735.17,17768.72,17731.49,17763.1,707.45838
2022-12-13 19:50:00,2022-12-13 19:45:00,17763.11,17787.18,17751.23,17753.6,953.95343
2022-12-13 19:55:00,2022-12-13 19:50:00,17754.43,17758.38,17724.89,17726.71,579.56724
2022-12-13 20:00:00,2022-12-13 19:55:00,17726.75,17744.48,17724.8,17740.86,467.61072
2022-12-13 20:05:00,2022-12-13 20:00:00,17741.83,17741.84,17713.19,17716.5,565.54269
2022-12-13 20:10:00,2022-12-13 20:05:00,17716.36,17725.0,17707.41,17708.63,429.22542
2022-12-13 20:15:00,2022-12-13 20:10:00,17708.89,17727.43,17705.7,17720.43,451.47921
2022-12-13 20:20:00,2022-12-13 20:15:00,17719.61,17744.17,17718.69,17731.8,576.2576
2022-12-13 20:25:00,2022-12-13 20:20:00,17731.62,17747.4,17718.38,17743.67,518.62541
2022-12-13 20:30:00,2022-12-13 20:25:00,17743.67,17756.2,17732.27,17748.32,546.04637
2022-12-13 20:35:00,2022-12-13 20:30:00,17748.31,17772.0,17748.31,17759.77,537.02107
2022-12-13 20:40:00,2022-12-13 20:35:00,17760.58,17766.05,17745.0,17754.26,559.15935
2022-12-13 20:45:00,2022-12-13 20:40:00,17754.26,17779.26,17747.87,17773.72,537.72299
2022-12-13 20:50:00,2022-12-13 20:45:00,17772.95,17775.21,17750.52,17751.46,543.49606
2022-12-13 20:55:00,2022-12-13 20:50:00,17751.46,17781.97,17750.64,17771.19,771.66159
2022-12-13 21:00:00,2022-12-13 20:55:00,17770.34,17779.5,17746.38,17747.22,530.87204
2022-12-13 21:05:00,2022-12-13 21:00:00,17748.32,17759.31,17745.05,17750.07,404.40197
2022-12-13 21:10:00,2022-12-13 21:05:00,17750.94,17773.43,17749.4,17762.13,445.43638
2022-12-13 21:15:00,2022-12-13 21:10:00,17761.36,17769.4,17756.06,17764.75,459.75975
2022-12-13 21:20:00,2022-12-13 21:15:00,17765.07,17769.83,17749.68,17752.92,388.21657
2022-12-13 21:25:00,2022-12-13 21:20:00,17752.92,17759.4,17734.62,17740.25,527.94619
2022-12-13 21:30:00,2022-12-13 21:25:00,17739.41,17745.0,17730.23,17740.85,367.26105
2022-12-13 21:35:00,2022-12-13 21:30:00,17741.65,17754.0,17740.54,17745.5,245.91749
2022-12-13 21:40:00,2022-12-13 21:35:00,17744.93,17752.94,17730.99,17752.3,361.87277
2022-12-13 21:45:00,2022-12-13 21:40:00,17752.94,17761.54,17742.93,17759.19,298.92722
2022-12-13 21:50:00,2022-12-13 21:45:00,17759.19,17766.76,17745.57,17763.67,336.20731
2022-12-13 21:55:00,2022-12-13 21:50:00,17763.67,17768.8,17752.0,17761.65,410.57137
2022-12-13 22:00:00,2022-12-13 21:55:00,17761.65,17779.12,17751.07,17767.73,586.68882
2022-12-13 22:05:00,2022-12-13 22:00:00,17767.73,17783.63,17758.43,17781.9,652.22444
2022-12-13 22:10:00,2022-12-13 22:05:00,17781.36,17788.2,17765.22,17775.34,619.40691
2022-12-13 22:15:00,2022-12-13 22:10:00,17775.34,17784.29,17765.0,17768.04,410.28375
2022-12-13 22:20:00,2022-12-13 22:15:00,17767.24,17771.66,17749.38,17754.31,482.83191
2022-12-13 22:25:00,2022-12-13 22:20:00,17754.42,17756.65,17733.63,17743.14,496.64288
2022-12-13 22:30:00,2022-12-13 22:25:00,17742.75,17747.0,17732.6,17738.36,386.96031
2022-12-13 22:35:00,2022-12-13 22:30:00,17738.37,17742.34,17713.54,17714.87,480.17926
2022-12-13 22:40:00,2022-12-13 22:35:00,17715.71,17720.5,17705.01,17712.92,443.31099
2022-12-13 22:45:00,2022-12-13 22:40:00,17712.92,17730.97,17710.06,17727.78,448.13838
2022-12-13 22:50:00,2022-12-13 22:45:00,17728.1,17749.86,17722.93,17742.4,350.47801
2022-12-13 22:55:00,2022-12-13 22:50:00,17743.67,17778.0,17742.43,17771.72,515.32609
2022-12-13 23:00:00,2022-12-13 22:55:00,17771.72,17777.33,17763.42,17776.88,308.92451
2022-12-13 23:05:00,2022-12-13 23:00:00,17776.88,17777.22,17753.55,17764.91,474.82245
2022-12-13 23:10:00,2022-12-13 23:05:00,17765.84,17775.0,17741.47,17745.62,649.8753
2022-12-13 23:15:00,2022-12-13 23:10:00,17745.62,17759.59,17745.07,17747.94,380.04747
